peer,action,num
43,rotate,3
8,rotate,3
41,eval
33,rotate,2
2,communicate
39,fit
20,fit
20,communicate
45,eval
35,communicate
10,eval
49,eval
25,fit
25,fit
15,eval
26,communicate
3,rotate,3
18,rotate,2
33,communicate
45,fit
24,eval
20,communicate
24,eval
12,communicate
17,fit
29,communicate
28,rotate,3
35,communicate
3,communicate
41,rotate,3
17,rotate,3
7,fit
44,fit
46,communicate
11,fit
29,eval
3,rotate,2
36,communicate
9,rotate,2
42,fit
12,rotate,2
5,fit
21,fit
42,fit
14,communicate
24,communicate
11,communicate
22,fit
36,eval
1,fit
30,communicate
3,communicate
15,eval
40,eval
17,rotate,3
13,eval
8,communicate
19,eval
42,communicate
2,fit
29,rotate,2
13,eval
42,rotate,3
29,eval
20,communicate
36,rotate,3
13,communicate
22,rotate,3
5,rotate,3
30,communicate
19,rotate,3
1,fit
12,eval
42,communicate
1,eval
38,communicate
21,fit
21,communicate
30,communicate
44,eval
49,communicate
18,communicate
7,fit
26,eval
45,communicate
12,rotate,3
21,rotate,2
37,rotate,3
21,rotate,3
10,rotate,2
43,fit
5,eval
6,communicate
15,communicate
11,fit
14,fit
30,fit
23,rotate,2
25,communicate
43,rotate,3
36,eval
34,fit
5,communicate
7,rotate,3
49,communicate
1,fit
46,fit
18,communicate
10,rotate,3
36,eval
45,eval
11,rotate,3
27,eval
39,eval
10,rotate,3
30,communicate
38,communicate
8,communicate
15,communicate
36,fit
31,eval
0,fit
47,fit
35,rotate,2
37,fit
26,fit
10,communicate
41,communicate
5,fit
39,eval
13,rotate,3
40,communicate
42,fit
45,fit
12,fit
7,fit
34,fit
22,fit
27,eval
21,eval
7,fit
48,rotate,3
22,communicate
33,communicate
42,eval
15,fit
30,fit
47,eval
45,fit
41,communicate
31,communicate
48,communicate
35,rotate,2
12,communicate
36,eval
19,eval
14,fit
40,fit
15,eval
0,eval
10,fit
15,fit
7,fit
28,fit
22,rotate,3
31,communicate
41,rotate,2
11,communicate
6,fit
38,eval
4,rotate,2
6,rotate,3
36,fit
35,eval
36,fit
14,fit
1,fit
15,rotate,2
41,communicate
24,eval
29,fit
26,fit
48,fit
28,eval
27,fit
21,eval
48,rotate,2
0,fit
43,eval
8,eval
40,fit
7,communicate
29,communicate
29,fit
2,fit
25,fit
29,rotate,3
29,eval
42,fit
36,rotate,3
38,communicate
32,eval
37,eval
4,rotate,3
48,rotate,2
45,fit
25,rotate,2
46,communicate
7,communicate
23,rotate,2
39,rotate,2
4,eval
26,eval
22,communicate
21,communicate
35,communicate
13,rotate,3
42,eval
37,rotate,3
35,fit
42,fit
45,eval
38,fit
1,rotate,3
49,fit
36,fit
8,fit
41,eval
29,fit
12,rotate,2
34,eval
5,communicate
22,rotate,3
38,fit
49,rotate,2
33,fit
14,communicate
35,eval
43,eval
3,eval
29,eval
2,rotate,3
7,rotate,3
6,eval
21,eval
25,rotate,2
4,communicate
18,communicate
4,communicate
10,rotate,3
19,rotate,2
45,fit
43,rotate,2
14,eval
36,fit
23,communicate
25,eval
38,rotate,2
42,fit
43,rotate,2
11,communicate
17,communicate
24,communicate
5,rotate,3
30,communicate
34,rotate,3
3,fit
14,communicate
26,eval
34,fit
48,fit
27,rotate,3
46,communicate
21,fit
17,eval
28,fit
13,fit
9,fit
36,communicate
10,eval
46,communicate
42,rotate,2
32,fit
40,communicate
6,communicate
0,eval
36,communicate
21,fit
46,rotate,2
18,communicate
11,communicate
11,fit
41,communicate
44,eval
46,communicate
43,eval
24,fit
35,rotate,3
35,fit
42,rotate,2
30,fit
8,communicate
21,fit
3,communicate
39,communicate
24,rotate,2
5,fit
10,eval
31,communicate
7,communicate
16,rotate,2
7,eval
27,eval
39,communicate
2,eval
33,eval
4,eval
43,eval
43,rotate,3
22,rotate,2
21,communicate
49,fit
42,eval
26,eval
45,fit
17,fit
13,eval
39,fit
1,rotate,2
30,eval
21,communicate
7,eval
26,communicate
23,fit
15,rotate,3
45,rotate,3
49,communicate
17,eval
37,fit
28,fit
31,communicate
42,communicate
40,communicate
40,communicate
16,eval
37,communicate
47,fit
18,rotate,3
2,communicate
27,fit
17,eval
32,rotate,2
49,rotate,2
42,rotate,3
22,eval
48,eval
38,communicate
7,eval
2,eval
28,fit
17,communicate
28,fit
20,fit
16,communicate
17,communicate
31,communicate
22,fit
16,rotate,3
3,eval
13,eval
9,fit
6,communicate
3,fit
1,fit
46,fit
13,eval
27,fit
33,eval
35,fit
24,rotate,2
47,communicate
37,rotate,2
32,fit
13,fit
37,communicate
49,eval
24,fit
12,eval
18,fit
31,eval
27,fit
4,communicate
21,rotate,3
34,fit
42,eval
2,fit
33,eval
46,rotate,3
16,rotate,2
0,fit
40,communicate
43,rotate,2
18,communicate
9,communicate
26,communicate
38,eval
35,eval
31,fit
36,communicate
3,fit
29,fit
16,eval
25,eval
38,communicate
5,rotate,2
5,fit
35,communicate
28,rotate,3
43,rotate,2
20,fit
17,eval
23,rotate,2
18,rotate,3
26,rotate,2
23,eval
4,fit
4,eval
46,communicate
39,communicate
49,communicate
6,fit
38,eval
33,communicate
26,eval
39,eval
39,eval
48,eval
15,fit
18,rotate,2
33,communicate
10,communicate
21,eval
45,communicate
41,communicate
14,fit
14,eval
36,fit
22,eval
9,eval
19,eval
7,rotate,2
19,fit
20,communicate
6,communicate
44,fit
33,communicate
42,rotate,3
48,communicate
35,rotate,2
40,eval
25,rotate,2
5,eval
48,eval
47,eval
1,communicate
33,eval
37,communicate
12,rotate,3
24,eval
43,communicate
34,fit
38,rotate,2
8,fit
31,communicate
12,rotate,3
33,fit
38,rotate,2
7,communicate
47,fit
37,eval
8,eval
28,rotate,3
37,rotate,3
42,rotate,2
18,eval
13,rotate,2
13,rotate,3
34,fit
11,communicate
42,communicate
29,communicate
7,eval
28,communicate
48,rotate,3
18,rotate,2
4,eval
30,rotate,2
46,fit
25,communicate
9,rotate,3
12,fit
9,eval
2,eval
15,communicate
49,rotate,2
45,communicate
41,eval
36,fit
43,rotate,3
6,rotate,3
42,communicate
32,eval
22,rotate,2
43,eval
45,eval
33,eval
2,fit
6,eval
39,rotate,3
28,fit
16,fit
46,rotate,2
33,eval
29,rotate,3
22,communicate
6,eval
38,fit
31,fit
45,rotate,3
3,eval
27,eval
33,rotate,2
2,eval
20,communicate
12,communicate
23,fit
16,communicate
16,fit
16,fit
16,fit
10,eval
9,communicate
22,fit
20,communicate
3,rotate,3
47,fit
49,fit
0,eval
11,communicate
21,fit
47,rotate,2
42,rotate,3
17,fit
1,rotate,3
33,rotate,2
49,fit
26,fit
8,communicate
30,rotate,2
33,eval
30,fit
30,eval
11,communicate
1,eval
20,fit
28,communicate
31,rotate,2
4,eval
49,rotate,3
47,rotate,3
35,fit
42,eval
37,communicate
42,fit
38,communicate
49,fit
25,rotate,3
6,rotate,3
6,fit
24,rotate,3
24,communicate
19,rotate,2
15,fit
16,rotate,2
28,fit
7,eval
47,eval
20,eval
6,rotate,3
25,fit
31,fit
45,rotate,2
27,eval
36,fit
48,fit
31,communicate
13,fit
19,rotate,2
0,fit
4,communicate
12,eval
12,eval
19,fit
39,rotate,2
42,rotate,3
47,communicate
31,fit
5,communicate
39,fit
25,eval
29,rotate,3
49,eval
40,fit
0,fit
1,rotate,3
16,communicate
31,communicate
8,communicate
5,communicate
21,communicate
26,fit
0,rotate,3
21,rotate,2
47,communicate
24,communicate
48,communicate
28,eval
11,communicate
35,rotate,3
19,eval
10,rotate,3
4,communicate
0,eval
26,communicate
33,communicate
45,eval
7,rotate,2
6,fit
9,fit
4,eval
0,rotate,2
25,communicate
48,fit
39,fit
41,eval
40,rotate,3
37,fit
11,rotate,2
3,fit
4,fit
1,rotate,3
14,rotate,3
41,fit
17,fit
23,communicate
8,rotate,2
23,fit
34,rotate,2
47,communicate
1,communicate
35,rotate,2
14,fit
40,eval
30,rotate,2
28,rotate,2
28,eval
37,rotate,2
23,communicate
34,communicate
35,communicate
0,fit
10,communicate
2,eval
36,rotate,2
45,rotate,2
21,rotate,2
7,communicate
13,rotate,3
3,fit
22,rotate,2
22,fit
25,communicate
41,communicate
21,eval
5,communicate
38,fit
36,rotate,2
39,rotate,2
14,eval
9,communicate
2,communicate
12,fit
14,communicate
4,eval
30,fit
30,fit
5,rotate,3
27,rotate,2
17,eval
0,rotate,3
32,rotate,2
10,fit
38,communicate
29,communicate
22,rotate,2
2,communicate
5,communicate
13,eval
5,communicate
25,fit
5,fit
16,rotate,3
32,fit
48,communicate
31,fit
8,eval
41,fit
15,rotate,2
35,communicate
48,fit
45,communicate
31,eval
39,rotate,3
37,eval
46,rotate,2
29,rotate,2
45,fit
48,fit
48,communicate
1,rotate,3
5,eval
27,communicate
24,fit
15,communicate
49,fit
46,fit
15,eval
27,fit
6,communicate
12,rotate,3
24,rotate,3
42,eval
34,rotate,3
6,fit
21,eval
33,communicate
21,eval
26,communicate
38,communicate
39,eval
45,rotate,3
46,communicate
22,eval
1,communicate
4,communicate
13,fit
36,rotate,3
28,rotate,2
30,rotate,3
35,rotate,3
48,eval
24,rotate,2
23,communicate
13,fit
7,eval
22,communicate
33,fit
41,communicate
11,fit
20,rotate,2
41,rotate,2
8,communicate
27,communicate
23,eval
41,fit
46,eval
27,rotate,3
3,rotate,2
46,eval
23,fit
23,communicate
28,rotate,3
3,fit
21,eval
16,communicate
24,communicate
12,fit
0,rotate,2
0,eval
40,communicate
46,rotate,3
24,eval
3,fit
47,communicate
4,eval
39,eval
15,communicate
0,communicate
5,eval
47,rotate,3
43,eval
1,rotate,3
19,eval
6,rotate,3
21,eval
15,rotate,3
3,rotate,3
26,rotate,2
13,rotate,2
14,fit
6,fit
17,fit
15,eval
36,communicate
35,communicate
10,fit
32,eval
28,fit
19,communicate
34,eval
44,rotate,2
2,fit
11,communicate
45,fit
9,communicate
22,communicate
41,rotate,2
31,communicate
47,rotate,2
2,eval
15,communicate
0,communicate
23,rotate,3
10,rotate,2
30,communicate
47,communicate
16,communicate
0,rotate,3
46,fit
49,fit
4,eval
8,fit
43,fit
27,eval
12,communicate
12,fit
7,rotate,2
26,eval
49,communicate
45,rotate,3
5,rotate,3
19,eval
13,eval
36,communicate
18,communicate
27,eval
12,rotate,3
15,eval
28,communicate
7,eval
11,rotate,3
9,rotate,2
40,rotate,3
23,eval
35,fit
0,eval
23,rotate,3
22,eval
19,rotate,3
15,eval
48,eval
17,eval
30,fit
47,fit
28,communicate
47,eval
49,rotate,2
28,eval
42,eval
27,rotate,2
31,rotate,2
31,eval
12,eval
19,rotate,3
6,communicate
25,rotate,3
7,communicate
42,rotate,3
5,rotate,2
40,fit
35,rotate,2
14,rotate,2
35,communicate
38,eval
14,eval
14,rotate,2
49,eval
31,fit
32,eval
12,eval
11,eval
2,rotate,2
33,rotate,3
7,rotate,2
35,eval
20,eval
8,eval
12,communicate
17,communicate
30,fit
19,rotate,2
31,communicate
48,rotate,2
9,fit
37,fit
29,fit
4,fit
25,eval
22,rotate,3
10,rotate,3
3,communicate
37,fit
15,rotate,2
23,fit
44,communicate
24,fit
41,rotate,3
2,rotate,2
17,fit
7,rotate,3
19,rotate,3
28,communicate
48,rotate,2
14,communicate
29,eval
42,eval
28,eval
47,communicate
9,communicate
0,communicate
18,eval
7,eval
12,eval
29,rotate,3
3,eval
22,eval
46,communicate
9,fit
18,communicate
11,fit
3,communicate
39,fit
26,rotate,3
31,communicate
39,eval
2,rotate,2
11,rotate,2
43,rotate,3
31,rotate,3
34,eval
12,fit
0,communicate
34,fit
34,eval
39,fit
33,communicate
1,communicate
26,communicate
33,rotate,3
10,fit
25,rotate,2
18,eval
29,fit
32,eval
46,rotate,3
36,rotate,2
28,communicate
46,rotate,3
30,rotate,2
15,communicate
18,eval
38,communicate
41,rotate,2
12,communicate
5,fit
4,fit
32,rotate,2
2,fit
18,rotate,2
42,eval
36,eval
0,communicate
42,fit
4,rotate,2
46,communicate
28,rotate,2
38,eval
18,fit
46,fit
14,fit
42,rotate,3
36,rotate,2
45,rotate,3
2,rotate,3
24,communicate
10,communicate
20,rotate,2
26,fit
35,communicate
29,communicate
8,eval
41,communicate
12,eval
6,communicate
35,rotate,3
39,eval
40,eval
44,communicate
45,eval
37,fit
31,fit
40,rotate,3
32,rotate,2
37,rotate,2
24,communicate
14,rotate,3
30,rotate,3
26,communicate
15,rotate,3
47,eval
49,eval
32,rotate,3
22,communicate
2,fit
31,eval
47,rotate,2
38,communicate
44,eval
20,eval
46,eval
11,communicate
9,eval
44,communicate
2,communicate
19,communicate
45,rotate,2
34,rotate,3
45,rotate,2
32,fit
19,communicate
11,eval
39,fit
11,rotate,2
29,eval
29,communicate
3,rotate,2
19,eval
8,eval
19,rotate,2
25,eval
4,eval
41,communicate
17,eval
3,rotate,3
20,communicate
42,communicate
41,rotate,3
16,rotate,3
20,eval
30,fit
37,communicate
17,communicate
20,eval
20,communicate
5,fit
14,rotate,2
33,communicate
16,communicate
34,rotate,2
33,rotate,3
6,eval
43,communicate
35,rotate,3
25,rotate,2
28,eval
17,fit
43,fit
22,communicate
37,rotate,2
20,communicate
7,rotate,3
7,eval
6,fit
20,fit
41,communicate
0,rotate,2
30,eval
7,communicate
37,fit
12,communicate
34,eval
26,rotate,2
23,fit
41,rotate,3
13,fit
28,rotate,2
29,rotate,3
42,eval
28,communicate
6,eval
42,eval
6,communicate
13,eval
36,eval
9,rotate,2
37,rotate,3
18,rotate,2
41,eval
17,fit
47,fit
38,communicate
37,fit
37,communicate
35,rotate,3
19,communicate
43,fit
29,eval
28,eval
16,communicate
23,rotate,2
34,eval
23,eval
20,rotate,3
4,eval
10,communicate
38,eval
14,fit
46,fit
9,fit
6,rotate,3
42,rotate,2
12,fit
28,eval
7,communicate
36,eval
28,communicate
34,rotate,2
7,rotate,2
21,communicate
20,communicate
16,rotate,3
8,rotate,3
9,rotate,2
30,communicate
42,rotate,2
41,fit
2,fit
32,fit
46,rotate,2
27,fit
27,communicate
29,eval
13,rotate,3
25,fit
20,eval
27,fit
32,fit
39,eval
44,rotate,3
31,eval
27,communicate
3,eval
42,communicate
5,communicate
20,fit
22,fit
33,fit
42,eval
35,eval
11,fit
14,fit
12,communicate
8,eval
29,rotate,3
37,rotate,3
45,rotate,2
41,eval
26,eval
14,eval
17,rotate,3
46,eval
39,communicate
39,fit
14,eval
40,fit
44,communicate
40,communicate
22,communicate
45,eval
32,communicate
17,rotate,3
25,rotate,2
34,fit
9,communicate
39,rotate,3
26,fit
21,rotate,3
42,communicate
23,fit
19,communicate
5,communicate
27,eval
28,communicate
44,rotate,2
1,eval
38,rotate,2
0,communicate
32,eval
6,communicate
3,eval
32,communicate
20,fit
5,communicate
35,rotate,2
19,communicate
48,communicate
23,communicate
20,communicate
3,rotate,3
29,eval
6,communicate
37,eval
11,fit
4,fit
33,fit
2,communicate
20,fit
26,communicate
18,rotate,2
9,communicate
10,communicate
16,eval
21,eval
42,communicate
10,rotate,3
45,eval
23,rotate,3
21,eval
25,fit
10,communicate
47,eval
7,eval
15,communicate
13,fit
29,eval
16,communicate
32,eval
7,eval
32,fit
39,eval
23,communicate
14,eval
48,communicate
28,eval
14,communicate
49,communicate
36,rotate,2
40,rotate,2
40,rotate,3
2,rotate,3
43,eval
34,rotate,3
43,communicate
40,eval
41,rotate,3
1,eval
21,fit
26,eval
29,rotate,2
49,eval
8,fit
42,eval
4,communicate
33,communicate
22,communicate
12,eval
44,eval
38,eval
33,fit
18,fit
42,rotate,2
29,eval
45,rotate,3
37,communicate
15,rotate,3
4,rotate,2
2,communicate
4,eval
46,eval
29,rotate,2
19,eval
15,eval
34,rotate,3
8,rotate,2
39,rotate,2
24,fit
12,eval
43,rotate,2
39,fit
25,rotate,2
41,eval
2,eval
9,rotate,3
37,rotate,2
42,rotate,3
16,fit
49,rotate,3
20,fit
12,eval
28,eval
25,communicate
1,communicate
27,communicate
10,rotate,2
32,eval
45,rotate,3
40,fit
29,eval
23,eval
0,rotate,2
39,communicate
5,fit
48,rotate,2
33,rotate,3
44,communicate
5,eval
32,eval
49,rotate,2
7,rotate,3
36,eval
0,communicate
49,communicate
25,communicate
44,eval
19,communicate
20,rotate,3
19,eval
35,eval
45,eval
2,communicate
20,eval
45,rotate,2
29,eval
39,communicate
20,rotate,3
41,eval
39,communicate
32,eval
0,eval
4,communicate
0,eval
44,communicate
40,rotate,3
3,rotate,2
35,eval
19,eval
42,rotate,3
32,fit
4,rotate,2
15,rotate,3
20,eval
26,eval
20,rotate,3
49,rotate,2
18,rotate,2
42,eval
26,rotate,3
33,communicate
21,eval
3,eval
26,rotate,2
17,eval
10,rotate,2
20,eval
18,rotate,2
15,rotate,2
37,rotate,3
10,communicate
39,communicate
41,eval
26,communicate
5,eval
2,fit
7,rotate,2
37,rotate,2
35,communicate
15,rotate,2
15,rotate,3
7,communicate
33,rotate,3
28,eval
46,fit
25,eval
35,eval
28,communicate
36,eval
3,communicate
45,eval
20,rotate,2
44,rotate,2
11,communicate
0,eval
48,communicate
22,fit
20,rotate,3
23,communicate
46,rotate,2
25,rotate,2
19,fit
26,rotate,2
6,communicate
42,communicate
47,fit
12,eval
28,communicate
12,communicate
4,fit
27,rotate,2
0,communicate
10,rotate,3
34,communicate
22,eval
49,communicate
6,rotate,2
46,fit
31,communicate
1,eval
29,eval
31,communicate
20,eval
10,rotate,3
39,communicate
25,fit
7,rotate,2
39,rotate,3
21,eval
48,communicate
14,eval
6,eval
31,eval
35,eval
0,eval
42,eval
47,eval
1,communicate
12,eval
42,communicate
13,communicate
21,rotate,3
7,communicate
47,communicate
23,fit
36,communicate
26,eval
6,eval
27,communicate
45,communicate
10,eval
12,rotate,3
3,rotate,2
8,eval
47,rotate,2
0,rotate,3
34,communicate
28,rotate,2
11,rotate,3
3,communicate
17,fit
4,eval
29,rotate,2
48,rotate,3
34,communicate
7,rotate,3
29,communicate
16,rotate,3
26,rotate,3
27,communicate
34,eval
20,eval
7,eval
8,fit
45,rotate,2
13,rotate,2
6,communicate
45,communicate
34,eval
13,fit
1,rotate,3
25,rotate,2
15,eval
24,eval
40,rotate,2
23,rotate,2
3,communicate
0,eval
26,eval
17,fit
36,rotate,3
47,fit
32,rotate,3
47,communicate
14,communicate
5,communicate
5,eval
17,rotate,2
6,communicate
17,communicate
23,eval
33,eval
17,rotate,3
35,communicate
6,eval
18,fit
17,communicate
13,eval
6,fit
1,communicate
25,communicate
13,eval
20,eval
21,eval
17,eval
4,fit
47,communicate
40,rotate,3
20,communicate
5,communicate
14,rotate,2
5,rotate,2
14,communicate
1,eval
48,rotate,3
14,communicate
14,eval
12,eval
38,communicate
16,rotate,3
45,eval
31,rotate,3
26,rotate,2
3,communicate
11,rotate,3
22,eval
22,communicate
1,rotate,3
1,eval
1,eval
3,rotate,3
13,communicate
38,eval
13,eval
11,communicate
45,communicate
7,rotate,3
13,fit
6,eval
15,rotate,3
23,rotate,3
23,communicate
26,rotate,3
29,eval
9,fit
23,rotate,2
38,fit
11,rotate,2
39,eval
25,communicate
43,communicate
30,eval
45,communicate
30,eval
26,rotate,3
42,communicate
46,eval
23,rotate,2
11,communicate
13,fit
48,rotate,3
39,communicate
33,rotate,2
1,rotate,2
41,fit
4,communicate
6,fit
19,eval
31,eval
34,eval
10,rotate,3
8,eval
42,rotate,3
33,eval
30,eval
27,fit
21,communicate
0,rotate,2
38,communicate
9,rotate,2
27,rotate,3
3,rotate,3
47,rotate,3
5,eval
1,eval
8,communicate
35,eval
22,communicate
6,rotate,2
24,eval
44,eval
34,rotate,2
0,rotate,2
4,fit
10,eval
16,communicate
8,rotate,2
4,rotate,2
5,communicate
47,communicate
8,rotate,3
11,fit
10,eval
16,fit
21,communicate
32,rotate,2
4,eval
36,eval
10,eval
14,eval
26,communicate
9,rotate,2
19,communicate
22,communicate
31,communicate
30,rotate,2
1,eval
22,rotate,2
45,eval
12,communicate
30,rotate,2
13,communicate
15,communicate
16,communicate
4,communicate
3,eval
9,rotate,3
46,eval
19,rotate,3
40,communicate
4,rotate,2
27,rotate,2
47,rotate,3
48,rotate,3
6,communicate
12,eval
11,communicate
3,communicate
21,rotate,2
39,rotate,2
8,communicate
19,eval
36,communicate
8,communicate
8,eval
3,rotate,2
17,communicate
13,eval
13,rotate,3
26,communicate
36,eval
29,communicate
16,communicate
14,eval
11,eval
48,communicate
16,rotate,3
12,rotate,2
19,communicate
43,eval
12,communicate
20,communicate
48,eval
32,eval
26,communicate
46,eval
1,rotate,3
8,eval
33,eval
37,communicate
39,rotate,3
26,rotate,3
5,rotate,2
0,communicate
8,rotate,3
31,fit
12,eval
33,eval
2,rotate,3
3,communicate
35,rotate,2
47,fit
4,eval
8,rotate,2
38,rotate,3
39,eval
10,fit
7,communicate
40,fit
13,communicate
23,rotate,3
19,fit
2,eval
9,communicate
42,eval
24,fit
4,rotate,3
27,communicate
39,rotate,2
35,eval
32,communicate
15,rotate,3
25,communicate
7,eval
45,rotate,3
48,eval
23,eval
22,eval
1,communicate
29,communicate
2,communicate
19,eval
33,communicate
0,rotate,2
22,communicate
26,rotate,3
38,eval
44,rotate,3
3,eval
17,communicate
25,rotate,3
23,communicate
14,rotate,3
13,communicate
46,communicate
32,fit
6,eval
16,fit
30,communicate
15,rotate,2
35,eval
8,communicate
12,communicate
26,communicate
7,rotate,3
43,fit
28,eval
9,communicate
32,rotate,2
44,communicate
16,eval
5,communicate
37,eval
29,rotate,2
7,rotate,2
2,eval
41,fit
48,rotate,2
41,communicate
10,communicate
39,communicate
39,rotate,3
10,fit
11,rotate,3
46,communicate
7,communicate
17,rotate,2
24,fit
37,eval
35,eval
34,communicate
25,eval
20,eval
37,rotate,3
31,communicate
7,eval
1,communicate
44,communicate
29,rotate,3
44,fit
4,rotate,2
6,eval
46,rotate,2
9,eval
10,rotate,2
42,rotate,2
6,eval
11,communicate
35,eval
41,fit
21,communicate
45,rotate,3
48,eval
17,eval
9,communicate
24,rotate,3
10,eval
46,eval
33,communicate
10,communicate
41,fit
19,eval
7,rotate,3
45,communicate
21,eval
41,rotate,3
4,eval
33,eval
15,rotate,3
33,rotate,2
21,communicate
10,rotate,3
28,communicate
9,rotate,2
45,rotate,3
13,eval
46,rotate,2
7,rotate,2
26,communicate
45,eval
20,eval
21,eval
20,rotate,3
0,rotate,2
40,eval
28,communicate
21,communicate
28,eval
23,eval
47,rotate,3
16,communicate
9,communicate
12,rotate,2
34,communicate
38,communicate
1,rotate,3
27,communicate
37,communicate
17,rotate,3
8,communicate
35,communicate
13,rotate,3
2,rotate,2
21,rotate,2
0,communicate
8,rotate,3
35,rotate,2
18,communicate
23,rotate,2
28,communicate
42,eval
11,eval
22,rotate,3
34,communicate
15,eval
42,eval
1,communicate
23,eval
16,fit
25,eval
8,fit
34,eval
37,communicate
23,eval
13,communicate
37,eval
28,communicate
18,eval
18,communicate
41,rotate,3
49,rotate,2
13,rotate,3
8,eval
12,rotate,2
43,fit
31,communicate
45,communicate
35,communicate
29,communicate
4,rotate,2
23,communicate
6,communicate
10,communicate
6,eval
21,communicate
34,rotate,2
15,rotate,2
34,rotate,3
31,communicate
16,communicate
19,eval
20,eval
48,rotate,2
34,rotate,2
18,communicate
44,eval
12,communicate
35,eval
47,communicate
16,communicate
24,rotate,2
17,eval
44,communicate
32,eval
44,communicate
33,rotate,3
21,communicate
39,rotate,3
28,rotate,2
42,eval
44,fit
35,eval
49,rotate,3
31,rotate,2
4,communicate
47,rotate,2
23,eval
10,fit
25,rotate,3
26,communicate
25,eval
